id_inquilino,horario,bioritmo,nivel_educativo,leer,animacion,cine,mascotas,cocinar,deporte,dieta,fumador,visitas,orden,musica_tipo,musica_alta,plan_perfecto,instrumento
6489,0,1,2,0,1,0,1,1,1,0,1,1,1,1,1,1,1
6490,2,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1
6491,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0
6492,2,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,1
6493,2,1,2,0,1,0,1,1,0,1,1,1,0,3,1,1,1
6494,2,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0
6495,2,1,2,0,1,0,1,1,1,1,1,1,0,2,0,1,1
6496,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0
6497,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
6498,0,0,0,1,0,1,1,1,0,1,0,1,0,2,0,0,0
6499,2,1,2,0,0,0,1,1,1,1,1,1,1,3,0,1,1
6500,2,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1
6501,2,0,2,0,1,0,1,1,1,0,0,0,1,0,1,1,1
6502,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6503,0,1,0,1,0,1,0,0,1,0,0,0,0,2,1,1,0
6504,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
6505,2,1,2,0,1,0,1,1,0,1,1,0,1,3,0,1,1
6506,0,1,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0
6507,0,0,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0
6508,0,1,2,0,1,0,0,0,1,1,1,1,1,3,1,0,1
6509,2,1,2,0,1,1,1,1,1,1,1,1,1,3,0,1,1
6510,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0
6511,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
6512,0,0,0,0,0,1,0,1,0,1,0,0,1,3,0,0,0
6513,2,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
6514,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
6515,2,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
6516,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6517,0,0,0,1,1,1,0,1,1,0,0,0,0,2,0,0,0
6518,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1
6519,0,0,2,1,0,1,0,1,1,0,0,1,0,1,0,1,0
6520,2,0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1
6521,2,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6522,2,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1
6523,2,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1
6524,0,1,0,1,0,1,1,0,0,1,0,1,1,2,0,0,0
6525,2,0,2,0,1,0,1,1,1,1,1,0,1,1,1,0,1
6526,2,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
6527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6528,2,1,2,0,1,0,1,0,1,1,1,0,0,3,1,1,0
6529,0,0,1,1,0,1,0,1,1,0,0,1,1,3,1,0,1
6530,0,0,2,0,0,1,1,1,1,1,0,1,1,0,1,1,1
6531,2,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1
6532,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
6533,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
6534,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6535,2,0,0,0,1,1,1,1,1,1,1,1,0,3,1,1,1
6536,2,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
6537,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6538,0,0,2,0,0,1,1,0,0,1,1,1,0,0,1,0,0
6539,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0
6540,2,0,2,0,0,1,1,1,0,1,1,0,1,3,0,1,1
6541,2,0,1,1,0,0,0,0,1,1,0,1,0,2,0,0,0
6542,0,0,0,1,0,1,1,0,0,0,0,0,1,2,0,1,0
6543,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6544,0,0,0,1,1,1,0,0,1,0,1,1,0,2,0,0,0
6545,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1
6546,0,1,2,1,0,1,0,0,0,1,0,0,1,0,1,1,0
6547,2,1,1,0,1,1,1,0,0,1,1,1,1,2,1,0,1
6548,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6549,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0
6550,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
6551,2,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0
6552,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1
6553,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
6554,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
6555,0,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0
6556,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1
6557,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6558,0,1,2,0,0,0,1,1,1,1,1,0,1,3,1,1,1
6559,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0
6560,0,0,2,1,1,1,1,1,0,0,1,1,1,1,1,0,1
6561,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6562,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0
6563,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6564,2,0,2,1,0,0,0,0,0,1,1,0,0,2,0,0,1
6565,2,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1
6566,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6567,0,0,2,1,0,1,1,0,1,0,0,0,0,2,0,0,0
6568,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
6569,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
6570,2,0,2,0,1,0,0,1,1,0,1,1,1,3,1,1,1
6571,2,1,2,0,0,1,1,1,1,1,1,1,0,2,1,1,1
6572,2,1,2,0,1,1,1,1,0,1,0,1,0,3,1,1,1
6573,2,0,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0
6574,0,1,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0
6575,0,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0
6576,2,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1
6577,2,1,1,0,1,0,1,1,1,1,1,1,0,3,1,1,1
6578,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0
6579,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
6580,2,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,0
6581,0,1,2,0,1,0,1,1,1,1,1,1,1,2,1,0,1
6582,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
6583,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0
6584,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
6585,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
6586,2,0,2,1,0,1,0,0,0,1,0,0,1,2,1,0,0
6587,0,0,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6588,0,1,2,0,1,0,1,1,0,1,1,1,0,1,1,1,1
6589,0,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0
6590,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1
6591,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
6592,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1
6593,2,1,1,0,1,1,1,1,1,1,1,1,0,3,0,1,1
6594,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6595,0,1,2,0,1,0,1,1,1,0,0,1,1,1,1,1,1
6596,2,1,2,1,1,0,1,1,0,1,1,1,1,1,0,1,1
6597,2,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1
6598,2,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1
6599,0,0,1,1,1,1,0,0,0,0,1,1,1,2,0,0,1
6600,2,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
6601,0,1,0,1,0,1,1,1,1,0,0,0,0,2,0,0,0
6602,2,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0
6603,2,1,2,0,1,1,1,0,1,1,1,1,1,2,1,1,1
6604,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1
6605,0,0,0,1,0,1,0,1,1,0,0,1,0,2,1,1,0
6606,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0
6607,2,1,2,0,0,1,1,1,1,1,1,1,1,3,1,1,1
6608,2,1,2,1,0,0,1,0,1,1,0,1,1,2,0,1,1
6609,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
6610,2,0,2,0,1,0,1,1,1,1,1,0,1,3,1,1,1
6611,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6612,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6613,2,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0
6614,0,0,1,1,1,1,1,1,0,0,0,0,1,2,0,1,0
6615,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,1,0
6616,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
6617,0,0,2,1,0,1,1,0,1,0,1,0,0,0,1,0,0
6618,2,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
6619,2,1,2,0,1,0,1,0,1,0,1,1,1,0,1,1,1
6620,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
6621,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6622,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
6623,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0
6624,0,1,2,1,0,1,0,0,1,0,0,1,0,2,0,0,0
6625,2,1,2,0,1,1,1,1,1,1,1,0,1,3,1,1,1
6626,2,1,1,0,1,0,1,1,1,1,1,0,1,3,1,1,1
6627,2,1,2,0,0,1,0,0,1,1,1,0,1,3,1,1,1
6628,2,0,2,0,0,0,1,1,1,0,1,1,0,3,1,1,0
6629,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
6630,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0
6631,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
6632,2,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0
6633,0,1,2,1,0,1,0,1,0,1,1,1,1,0,0,0,0
6634,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0
6635,2,1,2,1,0,1,1,1,0,0,0,0,0,2,1,0,1
6636,0,0,1,1,1,0,1,1,0,0,1,0,1,2,0,0,0
6637,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0
6638,2,0,2,1,1,0,1,0,1,1,1,1,0,3,1,1,1
6639,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0
6640,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1
6641,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,1
6642,2,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,0
6643,2,1,1,0,1,0,1,1,0,0,1,1,1,3,1,1,1
6644,2,1,2,0,1,1,1,0,1,1,1,0,0,2,1,1,0
6645,2,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1
6646,0,0,2,0,0,0,0,0,1,1,1,0,0,3,0,0,0
6647,0,1,2,1,0,1,0,0,1,1,0,0,0,0,1,0,0
6648,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
6649,2,1,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1
6650,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,0,0
6651,0,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
6652,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0
6653,2,1,2,0,0,1,1,1,1,1,1,0,1,3,1,1,1
6654,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0
6655,0,0,2,1,1,1,1,1,0,0,0,1,0,2,0,0,0
6656,2,0,1,1,0,1,0,0,1,0,0,0,1,2,1,0,0
6657,2,1,2,0,1,0,0,0,1,1,1,1,1,3,1,1,1
6658,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0
6659,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6660,0,0,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0
6661,2,1,2,1,1,0,1,1,0,1,0,1,1,1,0,1,1
6662,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6663,2,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
6664,2,1,2,0,0,1,1,1,0,1,1,1,0,3,1,1,1
6665,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6666,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
6667,2,0,0,1,0,0,0,0,1,1,1,1,0,2,0,0,1
6668,2,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
6669,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0
6670,2,1,2,0,1,1,1,1,1,1,1,0,1,3,1,1,1
6671,2,1,2,0,1,1,1,1,1,1,0,1,1,1,1,1,1
6672,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,0
6673,0,0,2,1,0,0,0,0,1,0,0,0,0,2,1,0,0
6674,2,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
6675,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
6676,2,0,2,0,1,0,0,1,1,1,1,1,0,3,0,1,1
6677,2,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1
6678,0,0,2,1,0,0,0,0,1,1,0,1,0,2,1,0,0
6679,2,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
6680,0,1,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0
6681,2,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0
6682,2,1,2,0,1,0,1,1,1,1,1,1,1,1,0,1,1
6683,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
6684,2,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0
6685,2,0,2,0,1,0,1,1,1,1,1,1,1,0,0,1,1
6686,2,0,2,0,1,0,1,1,1,1,1,1,1,3,0,1,1
6687,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6688,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6689,2,0,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0
6690,2,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1
6691,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,1
6692,0,0,0,1,1,1,0,0,0,1,0,1,0,2,0,0,0
6693,0,0,0,1,0,1,1,1,0,0,1,1,0,3,0,0,0
6694,2,1,2,0,1,0,1,1,1,1,1,1,0,3,0,1,1
6695,2,1,2,1,0,1,1,1,0,1,1,1,1,1,0,1,1
6696,0,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
6697,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6698,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6699,2,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
6700,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6701,2,0,1,0,1,0,1,1,0,1,1,1,1,3,0,1,1
6702,2,1,2,0,1,1,1,1,0,1,1,1,0,3,0,1,1
6703,2,0,2,1,1,1,1,0,0,0,0,0,0,2,0,0,0
6704,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0
6705,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6706,2,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
6707,2,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,1
6708,2,1,2,0,1,1,0,1,1,1,1,0,1,3,0,1,1
6709,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1
6710,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
6711,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
6712,2,1,2,0,0,1,1,1,1,1,1,1,1,3,0,1,1
6713,2,0,2,0,1,0,1,1,1,1,1,1,1,2,1,0,1
6714,2,0,0,1,0,1,1,0,0,0,0,0,1,2,0,0,0
6715,0,0,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0
6716,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6717,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
6718,2,0,0,1,0,1,0,1,0,0,0,0,0,2,1,1,0
6719,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
6720,2,1,1,0,1,0,1,0,0,1,1,1,1,3,1,1,1
6721,0,0,1,0,0,1,0,1,0,0,1,0,0,3,0,0,1
6722,0,0,2,1,1,0,1,1,0,1,1,1,0,3,1,1,1
6723,2,1,2,0,1,0,1,1,1,1,1,1,0,3,0,1,1
6724,2,1,2,0,1,0,1,1,1,1,1,0,1,3,1,1,1
6725,0,0,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0
6726,2,1,2,0,1,0,0,1,0,1,1,1,0,3,1,1,1
6727,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6728,0,1,2,0,1,1,1,1,1,1,1,1,1,3,1,0,1
6729,2,0,2,0,1,0,1,1,1,1,1,1,0,0,1,1,1
6730,0,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0
6731,2,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
6732,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
6733,0,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
6734,2,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
6735,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6736,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6737,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6738,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1
6739,0,1,0,1,0,1,1,0,1,0,0,1,0,2,1,0,0
6740,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
6741,2,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0
6742,0,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0
6743,2,0,2,0,0,1,1,1,1,1,1,1,1,3,1,1,1
6744,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0
6745,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0
6746,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1
6747,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6748,2,0,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1
6749,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
6750,2,1,2,0,1,0,0,1,1,0,1,1,1,3,1,0,0
6751,2,1,2,1,1,0,1,1,1,1,1,1,1,3,1,1,0
6752,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0
6753,2,0,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1
6754,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1
6755,0,1,1,1,1,0,1,1,1,0,0,0,1,2,1,1,1
6756,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
6757,0,0,2,0,1,0,1,1,1,1,1,1,1,3,1,1,0
6758,2,0,1,1,0,1,1,0,1,0,0,1,0,3,0,0,0
6759,2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
6760,0,1,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1
6761,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0
6762,2,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
6763,2,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
6764,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6765,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
6766,2,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
6767,0,1,2,0,0,0,1,1,1,0,1,1,1,2,1,1,1
6768,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6769,2,1,2,1,0,1,0,1,0,1,1,1,1,3,1,1,1
6770,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1
6771,2,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
6772,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6773,2,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0
6774,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0
6775,2,1,2,1,1,0,1,0,1,1,1,1,0,3,1,1,1
6776,2,1,0,1,0,1,1,1,0,0,0,1,0,2,0,0,0
6777,0,0,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0
6778,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
6779,2,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0
6780,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0
6781,0,1,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0
6782,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6783,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
6784,0,0,0,1,0,1,0,1,1,0,1,1,1,2,1,0,0
6785,2,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
6786,2,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
6787,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
6788,2,1,2,1,0,0,1,1,0,1,1,1,0,2,1,1,1
6789,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6790,0,0,0,1,0,1,1,1,0,0,0,1,1,2,0,0,0
6791,2,1,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1
6792,2,1,2,0,0,0,1,1,1,1,1,1,1,3,1,0,1
6793,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6794,2,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
6795,0,0,0,1,0,1,1,0,0,0,0,0,1,2,0,1,0
6796,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
6797,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1
6798,2,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1
6799,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
6800,2,0,2,0,1,0,1,1,1,1,1,1,0,3,1,1,1
6801,2,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1
6802,0,1,2,0,1,1,1,0,1,0,1,1,1,0,1,0,1
6803,2,1,2,1,1,0,1,1,1,1,1,1,0,3,1,1,1
6804,2,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
6805,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1
6806,2,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0
6807,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6808,2,1,2,0,1,0,1,1,1,0,1,1,1,3,0,1,1
6809,0,1,2,0,1,0,1,1,1,0,1,1,1,3,1,1,1
6810,2,1,2,0,1,0,1,1,1,1,1,1,0,1,0,1,1
6811,2,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0
6812,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
6813,2,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
6814,2,0,2,0,1,0,1,1,1,1,1,1,1,0,0,1,1
6815,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,1,0
6816,2,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1
6817,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6818,2,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
6819,2,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0
6820,0,0,1,1,1,1,0,0,1,0,0,0,0,3,0,1,1
6821,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,1,0
6822,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6823,2,1,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1
6824,2,1,2,0,1,0,1,1,1,0,1,1,0,3,0,0,1
6825,2,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0
6826,2,0,2,1,1,1,1,1,1,1,1,1,1,3,1,0,1
6827,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0
6828,2,1,1,0,1,0,1,1,1,0,1,1,1,2,1,1,1
6829,2,1,1,0,1,0,1,1,1,1,1,0,1,3,1,1,1
6830,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0
6831,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
6832,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0
6833,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0
6834,2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1
6835,2,0,2,1,0,1,1,1,1,1,1,0,1,3,1,1,1
6836,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6837,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6838,2,0,2,0,1,1,1,0,1,1,1,0,1,3,1,1,1
6839,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6840,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1
6841,2,1,2,0,1,1,1,1,1,1,0,1,0,1,0,1,1
6842,2,1,2,0,1,1,0,1,0,1,1,1,1,3,1,1,1
6843,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
6844,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0
6845,2,1,2,0,1,0,0,1,1,1,1,1,1,3,1,0,1
6846,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6847,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6848,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6849,2,1,2,0,1,0,1,1,1,1,0,1,1,1,1,1,1
6850,0,0,2,0,1,0,1,1,0,0,1,1,1,3,1,0,1
6851,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6852,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,1,0
6853,2,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6854,2,1,1,1,1,0,1,1,1,1,0,1,1,2,1,0,0
6855,2,1,1,1,0,1,1,0,1,1,1,0,0,3,1,0,1
6856,2,0,2,0,0,0,1,1,1,1,1,1,1,3,1,1,1
6857,2,1,2,1,1,0,0,1,1,1,1,1,0,3,1,1,1
6858,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6859,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6860,2,0,2,0,1,1,1,1,1,1,1,1,1,3,0,1,1
6861,0,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
6862,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
6863,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0
